name,type,communityId
Bulova Watch Company,Brand,172
Fuze,Product,172
Q139323444,Brand,172
Business Consultant,Product,172
Climate Control,Product,172
Cucumber,Product,172
Gourd,Product,172
Grantwriting,Product,172
Greenhouse,Product,172
Herb,Product,172
Leaf Vegetable,Product,172
New Product Development,Product,172
The Swatch Group,Brand,172
Q122943494,Brand,172
Reemtsma,Brand,172
Reynolds American,Brand,172
Halo Urban Regeneration,Brand,172
Scotland,Country,172
Startup Company,Product,172
Urban Renewal,Product,172
Hamilton Watch Company,Brand,172
Grayson Thermal Systems,Brand,172
Swiss Arms,Brand,172
Swiss Aviationsoftware,Brand,172
Amos,Product,172
R. J. Reynolds Tobacco Company,Brand,172
Rado,Brand,172
Fossil,Brand,172
Sampo Corporation,Brand,172
Sampoerna,Brand,172
Ats Medical,Brand,172
Artificial Heart Valve,Product,172
Audemars Piguet,Brand,172
Cigarette,Product,172
Allgäuer Alpenmilch,Brand,172
Bear Brand,Product,172
Girard-Perregaux,Brand,172
Given Imaging,Brand,172
Capsule Endoscopy,Product,172
Glashütte Original,Brand,172
Glen Dimplex,Brand,172
Central Heating,Product,172
Glycine Watch Sa,Brand,172
Roger Dubuis,Brand,172
Rolex,Brand,172
Roth-Händle,Brand,172
"Rothmans, Benson & Hedges",Brand,172
Sowind Group,Brand,172
Seiko,Brand,172
Q8355136,Industry,172
Hublot,Brand,172
Hoffmann-La Roche,Brand,172
Oseltamivir,Product,172
Hongta Group,Brand,172
Hongtashan,Product,172
House Of Prince,Brand,172
Grovana Watch,Brand,172
Vertical Farming,Industry,172
"Heating, Ventilation, And Air Conditioning",Industry,172
Energy Technology,Industry,172
Debt Collection,Industry,172
Cigar Industry,Industry,172
Carl F. Bucherer,Brand,172
Carl Zeiss Meditec,Brand,172
Laser Medicine,Product,172
International Watch Company,Brand,172
Intersport,Brand,172
Imperial Brands,Brand,172
Zenith,Brand,172
Zeno-Watch Basel,Brand,172
Tekel,Brand,172
Switzerland,Country,172
Tag Heuer,Brand,172
Stopwatch,Product,172
Toytown Stores,Brand,172
Vacheron Constantin,Brand,172
Vandermarliere Cigar Family,Brand,172
